latitude,longitude,price
40.73282488,-73.95639767,$109.00 
40.73668275,-73.95565183,$110.00 
40.73163147,-73.95434492,$225.00 
40.73539843,-73.95705864,$120.00 
40.73541626,-73.95619739,$120.00 
40.72696637,-73.94712291,$108.00 
40.71933244,-73.95110701,$199.00 
40.72260651,-73.93596565,$225.00 
40.72041657,-73.94050807,$165.00 
40.73168738,-73.95834053,$150.00 
40.72934427,-74.00024898,$230.00 
40.72832728,-74.0002954,$200.00 
40.72854999,-74.00135799,$200.00 
40.72968485,-74.00114492,$175.00 
40.7354925,-73.99595107,$245.00 
40.73003478,-73.99920564,$850.00 
40.81910974,-73.95670408,$190.00 
40.79938741,-73.95470434,$249.00 
40.8054648,-73.94600545,$92.00 
40.80297342,-73.95131809,$130.00 
40.80709698,-73.95038396,$130.00 
40.8137957,-73.9529403,$200.00 
40.80351611,-73.95079048,$109.00 
40.81434872,-73.95620281,$330.00 
40.82349971,-73.94332381,$250.00 
40.80048516,-73.9553312,$575.00 
40.79981997,-73.95404854,$140.00 
40.81967595,-73.94579646,$135.00 
40.83112897,-73.94924185,$125.00 
40.80267102,-73.95422133,$120.00 
40.81589178,-73.93824068,$97.00 
40.81175885,-73.94999381,$100.00 
40.80439255,-73.94881262,$100.00 
40.81138852,-73.94093992,$110.00 
40.81498306,-73.93650018,$165.00 
40.81703099,-73.94512441,$100.00 
40.82322635,-73.9441413,$77.00 
40.80463812,-73.95606055,$300.00 
40.76310085,-73.99308919,$288.00 
40.76460015,-73.98799091,$225.00 
40.76146964,-73.99151589,$150.00 
40.75919801,-73.99133283,$159.00 
40.76711901,-73.98637538,$190.00 
40.7640292,-73.98769109,$180.00 
40.76614843,-73.98960011,$175.00 
40.76352353,-73.99490176,$130.00 
40.76662191,-73.99302313,$179.00 
40.76002744,-73.99909479,$249.00 
40.75858267,-73.99077557,$150.00 
40.76116578,-73.98842448,$279.00 
40.76834748,-73.98828693,$240.00 
40.76206404,-73.99369559,$375.00 
40.76515544,-73.99157861,$433.00 
40.76287479,-73.99504792,$300.00 
40.76804839,-73.98941027,$250.00 
40.76359349,-73.9895044,$350.00 
40.76840945,-73.98982948,$475.00 
40.76214788,-73.98648511,$299.00 
40.76120802,-73.99032967,$351.00 
40.76377762,-73.98847179,$200.00 
40.7625918,-74.00014877,$475.00 
40.75731811,-73.99360173,$270.00 
40.75528598,-73.99536023,$220.00 
40.76502028,-73.98932016,$125.00 
40.76689978,-73.98638441,$110.00 
40.76617474,-73.98670428,$120.00 
40.86559184,-73.92174193,$115.00 
40.86739073,-73.91739739,$100.00 
40.75292403,-73.88129337,$150.00 
40.75494742,-73.8777399,$150.00 
40.69961158,-73.81264327,$65.00 
40.74129896,-73.98238183,$475.00 
40.74035513,-73.97973777,$139.00 
40.74301035,-73.98036949,$120.00 
40.74018529,-73.98114887,$145.00 
40.73785097,-73.974568,$150.00 
40.74009882,-73.97994273,$160.00 
40.74092124,-73.97817453,$150.00 
40.74505595,-73.97933505,$150.00 
40.71809051,-73.9981117,$179.00 
40.71734169,-73.99783889,$268.00 
40.74882444,-73.97787796,$160.00 
40.74689124,-73.9776293,$150.00 
40.74758492,-73.97363603,$275.00 
40.75627504,-73.92071914,$85.00 
40.73578454,-73.92471925,$170.00 
40.74226392,-73.94999475,$151.00 
40.75336328,-73.93371034,$375.00 
40.75790177,-73.93052336,$115.00 
40.75945313,-73.93009206,$395.00 
40.76690853,-73.93649592,$125.00 
40.71944347,-73.98441324,$275.00 
40.71975229,-73.98608157,$225.00 
40.71826321,-73.99199434,$149.00 
40.72100799,-73.99351068,$200.00 
40.72182621,-73.98870201,$96.00 
40.72137549,-73.98376827,$180.00 
40.71768872,-73.98460239,$299.00 
40.7139528,-73.98955539,$125.00 
40.72201625,-73.9887949,$400.00 
40.72155915,-73.98541136,$175.00 
40.75462449,-73.96869006,$99.00 
40.75855644,-73.97188959,$250.00 
40.7582229,-73.96332416,$255.00 
40.74461779,-73.98271954,$150.00 
40.7550593,-73.96886549,$250.00 
40.76544112,-73.98186151,$409.00 
40.74311821,-73.98472403,$225.00 
40.74552615,-73.98876976,$329.00 
40.76194744,-73.97148113,$210.00 
40.74792446,-73.98696351,$270.00 
40.75782794,-73.96383123,$145.00 
40.74949011,-73.98511388,$339.00 
40.7612748,-73.97208891,$599.00 
40.74370748,-73.98454356,$175.00 
40.75241981,-73.97304291,$300.00 
40.75217623,-73.98411545,$265.00 
40.7534306,-73.97312661,$119.00 
40.75982467,-73.96520679,$125.00 
40.75102999,-73.98348786,$250.00 
40.76541711,-73.97843546,$175.00 
40.76404139,-73.98080653,$400.00 
40.7643737,-73.980391,$400.00 
40.74267818,-73.98400591,$185.00 
40.75181856,-73.97051729,$195.00 
40.7527218,-73.96919849,$120.00 
40.76471795,-73.97748197,$185.00 
40.76381872,-73.97530261,$295.00 
40.75216943,-73.97358753,$179.00 
40.74723265,-73.9890963,$179.00 
40.62802563,-73.96749831,$80.00 
40.61567037,-73.9548765,$115.00 
40.7269296,-73.90318804,$100.00 
40.72089794,-73.86741137,$99.00 
40.80483828,-73.96614802,$155.00 
40.80469334,-73.96380571,$100.00 
40.80247603,-73.95914722,$150.00 
40.81061954,-73.96015217,$100.00 
40.81632447,-73.96006894,$120.00 
40.81601521,-73.96022041,$130.00 
40.80441292,-73.96409294,$120.00 
40.69839079,-73.97665533,$125.00 
40.72901393,-73.99250283,"$1,168.00 "
40.72537027,-73.99460337,$180.00 
40.7244145,-73.99399514,$295.00 
40.72289412,-73.99431255,$400.00 
40.68097777,-73.97924585,$275.00 
40.66825653,-73.98223324,$150.00 
40.6760962,-73.97509372,$200.00 
40.66889295,-73.97616952,$275.00 
40.67625639,-73.98210725,$175.00 
40.67633987,-73.98311461,$125.00 
40.6671286,-73.97732683,$150.00 
40.67049723,-73.97953849,$149.00 
40.67809294,-73.97323745,$125.00 
40.67619023,-73.97725556,$276.00 
40.66732377,-73.98233205,$159.00 
40.67572188,-73.9700968,$150.00 
40.67412913,-73.96648439,$125.00 
40.6804328,-73.9678126,$160.00 
40.6780183,-73.9672042,$169.00 
40.6773084,-73.96682559,$220.00 
40.67840614,-73.96979712,$130.00 
40.67927959,-73.96627324,$125.00 
40.67621415,-73.9699961,$140.00 
40.62858991,-74.12271938,$75.00 
40.71839737,-73.86015102,$95.00 
40.73268128,-73.85951857,$135.00 
40.69949649,-73.90087493,$150.00 
40.70900434,-73.90933425,$100.00 
40.70697772,-73.90557544,$87.00 
40.69922991,-73.89934804,$89.00 
40.88421896,-73.90886499,$85.00 
40.72555214,-74.00384128,$219.00 
40.72303962,-74.00472616,$131.00 
40.72381236,-73.99684183,$595.00 
40.72617282,-74.00140566,$245.00 
40.7229376,-74.00133218,"$1,800.00 "
40.65765526,-73.72837504,$70.00 
40.60753526,-73.95297296,$45.00 
40.60745367,-73.96049229,$170.00 
40.66251808,-73.98433398,$150.00 
40.66847136,-73.988928,$120.00 
40.66302747,-73.98876126,$250.00 
40.70589871,-73.76368806,$480.00 
40.69353437,-73.76210329,$112.00 
40.72908497,-73.97704787,$333.00 
40.74137824,-73.92159461,$159.00 
40.74187582,-73.92341733,$87.00 
40.74640187,-73.91675334,$125.00 
40.74201204,-73.92095991,$108.00 
40.74945821,-73.91345011,$130.00 
40.73926375,-73.92045453,$150.00 
40.65968897,-73.99247548,$225.00 
40.65290265,-74.00399476,$120.00 
40.66293194,-73.9983289,$200.00 
40.64961687,-74.0002793,$100.00 
40.66005162,-73.99204018,$150.00 
40.66443457,-73.99347716,$150.00 
40.66476603,-73.99516431,$79.00 
40.76272937,-73.98541029,"$1,000.00 "
40.76071669,-73.9816547,$500.00 
40.76158716,-73.98553861,$450.00 
40.75654051,-73.98891089,$369.00 
40.76324425,-73.98459472,$250.00 
40.71972373,-74.00307839,$400.00 
40.71729755,-74.00533731,$325.00 
40.71464428,-74.00692692,"$1,000.00 "
40.71866231,-74.00517117,$270.00 
40.71203182,-73.99663924,$140.00 
40.77053209,-73.95274841,$150.00 
40.76939471,-73.95040283,$150.00 
40.77928356,-73.94861677,$140.00 
40.76212077,-73.96117154,$155.00 
40.75881367,-73.95819568,$200.00 
40.78049714,-73.9490307,$175.00 
40.76998532,-73.9665083,$269.00 
40.76626605,-73.95581592,$125.00 
40.76684836,-73.95265404,$250.00 
40.7755624,-73.94829995,$275.00 
40.78420309,-73.95105235,$150.00 
40.77051434,-73.96277281,$169.00 
40.75978704,-73.96078954,$170.00 
40.77561093,-73.95819608,$599.00 
40.77081607,-73.95052071,$145.00 
40.7784373,-73.95156852,$110.00 
40.76975058,-73.95941238,$148.00 
40.76955742,-73.95748949,$175.00 
40.77013534,-73.96221979,$250.00 
40.76671153,-73.95929195,$150.00 
40.76753535,-73.96165875,$225.00 
40.77003074,-73.95274925,$180.00 
40.76094722,-73.96380141,$100.00 
40.77844943,-73.95119753,$50.00 
40.76691945,-73.96798202,$250.00 
40.76660907,-73.96821423,$105.00 
40.76870672,-73.95478943,$177.00 
40.7683996,-73.95674435,$151.00 
40.7841925,-73.94851294,$210.00 
40.79236572,-73.97612871,$75.00 
40.79625948,-73.96144529,$170.00 
40.79733225,-73.96103925,$90.00 
40.77409274,-73.97853303,$705.00 
40.8001994,-73.96045384,"$1,500.00 "
40.77361338,-73.97907839,$180.00 
40.77244123,-73.97989484,$150.00 
40.79334911,-73.97224405,$135.00 
40.78146458,-73.97845413,$120.00 
40.76885323,-73.98254318,$180.00 
40.77700609,-73.97826685,$150.00 
40.79284368,-73.97675414,$129.00 
40.78859587,-73.97088343,$82.00 
40.77273171,-73.98916782,$275.00 
40.77320456,-73.98767778,$148.00 
40.78090151,-73.98215158,$220.00 
40.78171831,-73.97825328,$190.00 
40.77248189,-73.98108422,$195.00 
40.79771028,-73.96323218,$185.00 
40.77543668,-73.98353779,$400.00 
40.78127782,-73.98184317,$149.00 
40.78531834,-73.98528998,"$2,750.00 "
40.80119812,-73.97001245,$175.00 
40.79092188,-73.97487484,$170.00 
40.77782687,-73.98149519,$160.00 
40.77279777,-73.98736951,$139.00 
40.78548976,-73.97419,$265.00 
40.65891812,-73.98159971,$99.00 
40.84287479,-73.9381659,$150.00 
40.85803012,-73.93554922,$95.00 
40.85845241,-73.92860988,$125.00 
40.83694415,-73.94211793,$100.00 
40.84189918,-73.9386578,$130.00 
40.84981333,-73.93629525,$295.00 
40.83985108,-73.93714595,$65.00 
40.8426617,-73.93976613,$175.00 
40.85147001,-73.93770517,$125.00 
40.84655906,-73.94143136,$199.00 
40.68678137,-73.86058901,$150.00 
40.73490912,-74.00578372,$115.00 
40.73850306,-74.00378209,$200.00 
40.73585976,-74.00727194,$139.00 
40.7361936,-74.0014149,$190.00 
40.73451277,-74.0074646,$595.00 
40.73414156,-74.00000828,$225.00 
40.72890852,-74.00497366,$200.00 
40.74008579,-74.00772767,$250.00 
40.73084567,-74.005571,$144.00 
40.7363721,-74.00915245,$170.00 
40.73075304,-74.00222091,$159.00 
40.73521483,-74.00684063,$259.00 
40.73183306,-74.00124689,$200.00 
40.73673699,-74.00831709,$200.00 
40.73908409,-74.00341294,$226.00 
40.73596293,-74.01000475,$163.00 
40.71971048,-73.94209162,$325.00 
40.71551771,-73.93868834,$220.00 
40.71665809,-73.94222172,$339.00 
40.71708101,-73.96375574,$200.00 
40.70901252,-73.95290653,$120.00 
40.7211552,-73.96026985,$295.00 
40.70911789,-73.96278001,$133.00 
40.71599992,-73.94665722,$140.00 
40.71871191,-73.96456482,$350.00 
40.71490379,-73.95587581,$111.00 
40.71218,-73.96047796,$220.00 
40.71046904,-73.95167956,$200.00 
40.71378532,-73.95236308,$550.00 
40.72085689,-73.96194243,$260.00 
40.72137612,-73.95756706,$175.00 
40.71242404,-73.94787278,$150.00 
40.70850534,-73.94197155,$125.00 
40.72005864,-73.95693783,$180.00 
40.71162967,-73.95186016,$250.00 
40.71255827,-73.94188381,$100.00 
40.71518858,-73.94600961,$100.00 
40.71711885,-73.9631441,$250.00 
40.71026464,-73.95614326,$180.00 
40.71462824,-73.9647424,$250.00 
40.70285786,-73.94311471,$175.00 
40.70986924,-73.9475577,$165.00 
40.71246109,-73.95575962,$260.00 
40.71760731,-73.95423469,$225.00 
40.70971179,-73.95228864,$225.00 
40.72015602,-73.95779838,$325.00 
40.71074143,-73.96276058,$150.00 
40.71285104,-73.94382919,$155.00 
40.71649257,-73.95647117,$279.00 
40.71542272,-73.95652416,$210.00 
40.71203008,-73.94969969,$139.00 
40.72166907,-73.9561324,$300.00 
40.7113408,-73.95952615,$165.00 
40.70798084,-73.94263138,$120.00 
40.71132819,-73.96923909,$308.00 
40.7155834,-73.93926493,$499.00 
40.70689753,-73.93754238,$150.00 
40.72059078,-73.9566984,$185.00 
40.70784453,-73.95884094,$110.00 
40.71869915,-73.95704391,$170.00 
40.71798877,-73.95433558,$225.00 
40.70995391,-73.96553698,"$1,700.00 "
40.71367064,-73.95748764,$170.00 
40.71063155,-73.96774119,$190.00 
40.71462832,-73.93764615,$220.00 
40.71901419,-73.9561772,$200.00 
40.70870577,-73.96355032,$185.00 
40.68366288,-73.94100586,$415.00 
40.686519,-73.93505625,$85.00 
40.68225622,-73.95473258,$200.00 
40.68174618,-73.91530463,$145.00 
40.68401976,-73.94164334,$69.00 
40.68494267,-73.93769984,$105.00 
40.68345169,-73.9191972,$215.00 
40.69213112,-73.93001483,$100.00 
40.6837189,-73.91993619,$120.00 
40.68446413,-73.92528627,$165.00 
40.68256187,-73.95292005,$66.00 
40.68438158,-73.94823632,$180.00 
40.68580988,-73.95218065,$125.00 
40.68067818,-73.92873977,$290.00 
40.69329042,-73.94055042,$75.00 
40.6902107,-73.93711614,$99.00 
40.68023038,-73.92628457,$269.00 
40.69148385,-73.94167557,$75.00 
40.68087387,-73.94678258,$85.00 
40.68146104,-73.94757252,$45.00 
40.68372717,-73.95015634,$101.00 
40.68264026,-73.94717738,$95.00 
40.67958149,-73.94580695,$150.00 
40.67891506,-73.95156115,$150.00 
40.69207161,-73.94320822,$165.00 
40.69321235,-73.94419848,$95.00 
40.68809646,-73.94682212,$115.00 
40.69638585,-73.93430226,$120.00 
40.68978374,-73.94443744,$100.00 
40.6826828,-73.92091307,$195.00 
40.6844841,-73.92999497,$150.00 
40.69350694,-73.9542362,$300.00 
40.62186211,-73.90563086,$100.00 
40.68459595,-73.98453668,$128.00 
40.68898124,-73.98751364,$140.00 
40.66140849,-73.96175023,$75.00 
40.65627145,-73.95468212,$225.00 
40.65500083,-73.96108856,$115.00 
40.66075398,-73.94549053,$180.00 
40.66103936,-73.96127357,$175.00 
40.73921008,-73.98626906,$199.00 
40.70136296,-73.99372162,$850.00 
40.69963958,-73.99299404,$800.00 
40.69450398,-73.9954293,$200.00 
40.66040541,-73.91562123,$126.00 
40.6616521,-73.92018925,$97.00 
40.70515133,-73.9158304,$130.00 
40.69109937,-73.91495728,$78.00 
40.69838167,-73.93134147,$160.00 
40.70018535,-73.92303303,$147.00 
40.69362917,-73.91329453,$220.00 
40.68593995,-73.91448092,$218.00 
40.70140369,-73.91657994,$120.00 
40.68780926,-73.91421075,$300.00 
40.69867062,-73.91134392,$140.00 
40.69637288,-73.92004982,$110.00 
40.69964453,-73.93729308,$150.00 
40.70441968,-73.92484023,$220.00 
40.6956684,-73.93161979,$89.00 
40.69867571,-73.93518071,$375.00 
40.71580114,-73.99425816,$109.00 
40.71536361,-73.99793665,$290.00 
40.7178627,-74.00008971,$105.00 
40.71492486,-73.99215968,$400.00 
40.71550789,-73.99891556,$193.00 
40.71641,-73.99622703,$824.00 
40.71478572,-73.99044694,$195.00 
40.71609965,-73.99827941,$140.00 
40.71637904,-73.99166671,$400.00 
40.71296733,-73.99633485,$110.00 
40.71714154,-73.99138918,$189.00 
40.71456063,-73.9997788,$165.00 
40.71372146,-73.99244679,$290.00 
40.6382323,-73.90225546,$115.00 
40.68424579,-73.99048484,$115.00 
40.67941245,-74.00086573,$100.00 
40.68254654,-73.9928105,$100.00 
40.73967592,-73.99693067,$120.00 
40.74138018,-73.99875285,$128.00 
40.74226513,-73.99361778,$180.00 
40.73942094,-74.00065085,$199.00 
40.7437201,-73.9936579,$179.00 
40.73974522,-73.99848418,$265.00 
40.74344315,-74.00044057,$250.00 
40.74099533,-73.99956971,$250.00 
40.74066869,-74.00013455,$195.00 
40.74766707,-73.99393194,$230.00 
40.74217655,-73.9941494,$250.00 
40.74192552,-74.0017019,$90.00 
40.74307373,-73.99532127,$210.00 
40.73943005,-73.99424157,$148.00 
40.7475951,-73.99697702,$139.00 
40.7381764,-73.99769757,$179.00 
40.74056641,-73.99889586,$225.00 
40.74071489,-74.0022764,$225.00 
40.74185759,-73.99384287,$300.00 
40.74360709,-73.99885325,$210.00 
40.74973365,-73.99725064,$210.00 
40.74063523,-74.00258152,$215.00 
40.8119218,-73.85333514,$145.00 
40.69174448,-73.96872001,$195.00 
40.68233372,-73.9641788,$110.00 
40.683841,-73.96200968,$350.00 
40.69228892,-73.96503665,$120.00 
40.68625923,-73.96237273,$120.00 
40.68468384,-73.96226474,$300.00 
40.68281463,-73.96445782,$128.00 
40.68849656,-73.99443239,$185.00 
40.68665938,-73.9944883,$175.00 
40.68814348,-73.99194998,$150.00 
40.66919012,-73.95078655,$125.00 
40.67742189,-73.93736981,$250.00 
40.67892595,-73.96261987,$117.00 
40.66888398,-73.95292117,$145.00 
40.6774934,-73.95947987,$225.00 
40.66911656,-73.94337011,$109.00 
40.67594392,-73.9483882,$145.00 
40.6785001,-73.96366625,$170.00 
40.67115862,-73.94292628,$65.00 
40.67731569,-73.9471987,$85.00 
40.67496554,-73.95207308,$95.00 
40.67015096,-73.95661556,$89.00 
40.60555555,-74.08273981,$150.00 
40.75058184,-73.85350352,$139.00 
40.84819135,-73.90648203,$185.00 
40.68927488,-73.98422768,$150.00 
40.76283624,-73.88409328,$150.00 
40.64341953,-73.94037442,$75.00 
40.65214324,-73.93125705,$83.00 
40.651411,-73.92512119,$75.00 
40.79959043,-73.9364613,$75.00 
40.79840217,-73.94465807,$91.00 
40.79566477,-73.94480277,$110.00 
40.78590507,-73.94831544,$275.00 
40.78823801,-73.94687418,$195.00 
40.89022444,-73.90390268,$75.00 
40.66760307,-73.8902162,$90.00 
40.6597357,-73.89867677,$73.00 
40.72693951,-73.98868905,$275.00 
40.72537883,-73.98351302,$250.00 
40.72228119,-73.98408762,$194.00 
40.72837408,-73.98816917,$225.00 
40.72375542,-73.98584876,$169.00 
40.73117937,-73.98884549,"$2,850.00 "
40.72390061,-73.97869028,$395.00 
40.72882531,-73.97869019,$135.00 
40.72362751,-73.97972091,$499.00 
40.72806951,-73.97718003,$85.00 
40.72665814,-73.97968507,$131.00 
40.7282372,-73.97543207,$174.00 
40.73258896,-73.98594568,$125.00 
40.72981889,-73.98315906,$175.00 
40.729326,-73.98043126,$815.00 
40.72496982,-73.98548557,$229.00 
40.72553943,-73.97956362,$210.00 
40.72614054,-73.98795291,$200.00 
40.72872424,-73.98098341,$250.00 
40.72394279,-73.98940849,$150.00 
40.72791871,-73.98718215,$125.00 
40.72930389,-73.98449826,$120.00 
40.73131103,-73.98609197,$115.00 
40.73047862,-73.98196662,$154.00 
40.72353863,-73.97793797,$145.00 
40.72219274,-73.9841045,$145.00 
40.72669213,-73.98274632,$160.00 
40.72228933,-73.97901296,$146.00 
40.72603257,-73.98982383,$550.00 
40.72685141,-73.98638017,$280.00 
40.72753371,-73.97825214,$200.00 
40.72936315,-73.98825735,$127.00 
40.72644697,-73.98591125,$150.00 
40.72995152,-73.98134591,$200.00 
40.7295589,-73.97903136,$250.00 
40.70752328,-74.01495431,$200.00 
40.7062053,-74.01524792,$225.00 
40.70945413,-74.01243901,$169.00 
40.70963101,-74.00639231,$300.00 
40.70585425,-74.01175924,$200.00 
40.70742823,-74.00784725,$100.00 
40.70648248,-74.01234225,$105.00 
40.71036616,-74.00864602,$290.00 
40.70710615,-74.01436726,$234.00 
40.64533198,-73.95686899,$95.00 
40.64351573,-73.95322553,$169.00 
40.74240527,-73.98964471,$450.00 
40.61528589,-73.92566585,$90.00 
40.67717553,-73.98513385,$176.00 
40.68479648,-73.98893659,$120.00 
40.67353923,-73.99084733,$260.00 
40.6772942,-73.99163966,$414.00 
40.68255008,-73.98990316,$400.00 
40.72125543,-73.84541794,$123.00 
40.68973814,-73.97316077,$169.00 
40.68712062,-73.971136,$180.00 
40.68948089,-73.97466649,$100.00 
40.68756261,-73.97478545,$220.00 
40.69152585,-73.9707797,$129.00 
40.68697509,-73.97096986,$165.00 
40.68875802,-73.97153197,$300.00 
40.68877387,-73.97794571,$150.00 
40.68815754,-73.96915818,$99.00 
40.74919756,-73.78444598,$90.00 
40.73501702,-73.98612059,$280.00 
40.73607187,-73.99027265,$420.00 
40.73664353,-73.97930909,$250.00 
40.73733554,-73.98564666,$102.00 
40.77263648,-73.90781696,$95.00 
40.77011739,-73.90088003,$85.00 
40.76622506,-73.9270342,$150.00 
40.7612308,-73.92402533,$250.00 
40.76575633,-73.90719976,$115.00 
40.76492401,-73.91944823,$130.00 
40.77130433,-73.92628268,$140.00 
40.75734851,-73.92133935,$90.00 
40.71092562,-74.01638141,$475.00 
40.70463346,-74.01695659,$150.00 
40.63194833,-74.02825761,$124.00 
40.6842091,-73.93681759,$80.00 
40.68340056,-73.95614036,$400.00 
40.68674133,-73.95392144,$130.00 
40.6792541,-73.91016863,$122.00 
40.68389048,-73.93436825,$65.00 
40.69330233,-73.94975754,$85.00 
40.68968201,-73.94483052,$100.00 
40.69022297,-73.93817948,$200.00 
40.68227969,-73.92007914,$95.00 
40.69090126,-73.93954023,$130.00 
40.64533858,-73.971887,$125.00 
40.63555089,-73.97151342,$47.00 
40.70849378,-73.82851364,$140.00 
40.73088269,-73.95734873,$125.00 
40.73144159,-73.95744981,$110.00 
40.73589621,-73.95799155,$130.00 
40.73340364,-73.95639435,$104.00 
40.73156382,-73.95633597,$200.00 
40.72777524,-73.94472091,$129.00 
40.71967021,-73.95406051,$275.00 
40.72322892,-73.94877047,$125.00 
40.72527929,-73.94467148,$125.00 
40.7238512,-73.94579929,$160.00 
40.72655962,-73.95112863,$200.00 
40.72334907,-73.95080614,$185.00 
40.72126202,-73.95387613,$165.00 
40.73674572,-73.95382087,$175.00 
40.7216367,-73.94613782,$122.00 
40.72024511,-73.9435999,$115.00 
40.72292391,-73.94923938,$270.00 
40.72066321,-73.95307906,$195.00 
40.7321083,-73.99912192,$330.00 
40.72874385,-74.00121841,$200.00 
40.73390349,-73.99644267,$200.00 
40.73368419,-73.99600314,$275.00 
40.72984811,-74.00142651,$270.00 
40.7352846,-73.99744389,$210.00 
40.72720121,-73.99988638,$192.00 
40.72784042,-74.00046373,$159.00 
40.73287243,-73.99674497,$120.00 
40.80958631,-73.94221048,$145.00 
40.805531,-73.94362783,$120.00 
40.80688493,-73.94753544,$350.00 
40.81359709,-73.94998567,$80.00 
40.80520506,-73.94518515,$495.00 
40.81954742,-73.95585322,$225.00 
40.82099903,-73.9502133,$200.00 
40.80691415,-73.94871239,$175.00 
40.81254118,-73.94118108,$125.00 
40.80403493,-73.95427061,$138.00 
40.81886983,-73.93872264,$150.00 
40.81043657,-73.94915656,$150.00 
40.8049324,-73.95676872,$215.00 
40.82775863,-73.94700528,$90.00 
40.81139715,-73.94013797,$140.00 
40.8209348,-73.95719566,$103.00 
40.80803649,-73.94299942,$129.00 
40.82081119,-73.95481048,$150.00 
40.80555203,-73.94954742,$170.00 
40.80654538,-73.94853606,$275.00 
40.8112787,-73.94646762,$285.00 
40.80780651,-73.95522894,$110.00 
40.8238975,-73.95393241,$110.00 
40.81722745,-73.93615458,$150.00 
40.80621356,-73.95667168,$500.00 
40.82977387,-73.94071041,$200.00 
40.80864473,-73.95006797,$256.00 
40.80865363,-73.94303182,$165.00 
40.82271888,-73.94502019,$399.00 
40.80733568,-73.9466629,$70.00 
40.81034881,-73.9459834,$160.00 
40.76321305,-73.99297474,$80.00 
40.76126127,-73.99684589,$300.00 
40.75992334,-73.98812407,$422.00 
40.76595094,-73.99372341,$147.00 
40.75928188,-73.9903554,$180.00 
40.75984644,-73.99015766,$199.00 
40.76252476,-73.99419945,$198.00 
40.75997088,-73.99923167,$260.00 
40.76633583,-73.98681229,$550.00 
40.76407194,-73.98638826,$300.00 
40.76367258,-73.98612547,$400.00 
40.76306987,-73.98753144,$190.00 
40.76355121,-73.98814971,$180.00 
40.7606045,-73.99345326,$130.00 
40.76310363,-73.98832737,$265.00 
40.76144449,-73.99242785,$195.00 
40.76151009,-73.98939904,$140.00 
40.75984616,-73.9962679,$312.00 
40.76688209,-73.99402008,$200.00 
40.7647917,-73.98454882,$99.00 
40.75908059,-73.99490824,$536.00 
40.76486687,-73.98471175,$123.00 
40.75999553,-73.99828794,$490.00 
40.76528131,-73.98870886,$250.00 
40.76394572,-73.98839857,$200.00 
40.76265178,-73.98781735,$289.00 
40.76738836,-73.99124394,$200.00 
40.76574544,-73.99076241,$199.00 
40.76304265,-73.98582225,$415.00 
40.7564487,-73.99403919,$200.00 
40.66190962,-73.85805066,$120.00 
40.63245266,-74.17065034,$85.00 
40.81482168,-73.88677417,$42.00 
40.86754721,-73.92335717,$175.00 
40.86702371,-73.92518538,$110.00 
40.86706669,-73.92222889,$125.00 
40.86382751,-73.92904741,$105.00 
40.86311575,-73.92747768,$99.00 
40.86980116,-73.92254787,$100.00 
40.75461918,-73.88283766,$144.00 
40.71150294,-73.78558097,$180.00 
40.68320923,-73.78356725,$175.00 
40.67169543,-73.77887232,$250.00 
40.74033773,-73.98215518,$270.00 
40.73884879,-73.97920654,$145.00 
40.73980389,-73.9820832,$150.00 
40.74228006,-73.97901994,$550.00 
40.74970741,-73.97779209,$129.00 
40.74487165,-73.97451718,$125.00 
40.74694652,-73.98061783,$300.00 
40.74986921,-73.97293459,$200.00 
40.74688354,-73.978127,$119.00 
40.74816201,-73.97725727,$125.00 
40.74806425,-73.97170014,$109.00 
40.74837975,-73.98107715,$275.00 
40.74762682,-73.97330162,$250.00 
40.7569939,-73.93498703,$125.00 
40.82345156,-73.90330298,$87.00 
40.7214496,-73.98816942,$175.00 
40.71741514,-73.98312735,$135.00 
40.71988444,-73.99061584,$200.00 
40.72083391,-73.98754627,$175.00 
40.72020789,-73.98501992,$175.00 
40.72317339,-73.99289943,$175.00 
40.70977014,-73.99030952,$860.00 
40.72003855,-73.98564142,$195.00 
40.72180539,-73.98727961,$600.00 
40.72007146,-73.9894595,$172.00 
40.71983086,-73.98800995,$150.00 
40.74670678,-73.98686134,$200.00 
40.76124182,-73.96761549,$900.00 
40.76592873,-73.97826668,$299.00 
40.75305296,-73.97150987,$500.00 
40.74320865,-73.98473719,$300.00 
40.75295812,-73.98432596,$285.00 
40.74617108,-73.98374039,$119.00 
40.75688574,-73.96822418,$135.00 
40.74297786,-73.98391863,$115.00 
40.7467339,-73.98370892,$250.00 
40.75227919,-73.97185151,$649.00 
40.74632906,-73.98825336,$225.00 
40.7475091,-73.98910426,$280.00 
40.76565642,-73.97748294,$349.00 
40.75388131,-73.97307682,$599.00 
40.7456573,-73.98438267,$200.00 
40.74450388,-73.98604646,$279.00 
40.75868977,-73.96179733,$165.00 
40.76514016,-73.98057541,$350.00 
40.7533964,-73.97185569,$199.00 
40.74489144,-73.98381998,$199.00 
40.76583709,-73.98174045,$310.00 
40.75564312,-73.97045424,$375.00 
40.76373709,-73.98089311,$340.00 
40.61549752,-73.96143715,$129.00 
40.72732452,-73.89793113,$69.00 
40.81830155,-73.91937953,$150.00 
40.80572518,-73.96498229,$125.00 
40.8058592,-73.96320279,$400.00 
40.81487514,-73.96058462,$45.00 
40.81304843,-73.96020859,$130.00 
40.80746729,-73.96030417,$145.00 
40.80919513,-73.9584384,$99.00 
